Time,Timestamp,X,Y,Z,Magnitude,Pressure,Label
39:24.9,305.6893921,-1.128051758,0.156860352,-0.102661133,1.143523173,955.6983589,sd
39:24.9,305.7120361,-1.614990234,0.226806641,0.019897461,1.63096003,955.6983589,sd
39:24.9,305.7312317,-1.614990234,0.226806641,0.019897461,1.63096003,955.6983589,sd
39:25.0,305.7505188,-1.614990234,0.226806641,0.019897461,1.63096003,955.6983589,sd
39:25.0,305.7697449,-1.614990234,0.226806641,0.019897461,1.63096003,955.6983589,sd
39:25.0,305.794342,-1.462646484,0.249023438,-0.088623047,1.486338271,955.6146777,sd
39:25.0,305.8136902,-1.462646484,0.249023438,-0.088623047,1.486338271,955.6146777,sd
39:25.0,305.8330688,-1.462646484,0.249023438,-0.088623047,1.486338271,955.6146777,sd
39:25.1,305.8525085,-1.462646484,0.249023438,-0.088623047,1.486338271,955.6146777,sd
39:25.1,305.8771973,-1.067382813,0.210449219,-0.14453125,1.097489965,955.6192624,sd
39:25.1,305.8965759,-1.067382813,0.210449219,-0.14453125,1.097489965,955.6192624,sd
39:25.1,305.9159851,-1.067382813,0.210449219,-0.14453125,1.097489965,955.6192624,sd
39:25.1,305.9387512,-0.742431641,0.139282227,-0.156982422,0.771523014,955.6192624,sd
39:25.2,305.9584656,-0.742431641,0.139282227,-0.156982422,0.771523014,955.6192624,sd
39:25.2,305.9779663,-0.742431641,0.139282227,-0.156982422,0.771523014,955.6192624,sd
39:25.2,305.9974976,-0.742431641,0.139282227,-0.156982422,0.771523014,955.6192624,sd
39:25.2,306.0223999,-0.580444336,0.073852539,-0.120117188,0.597325676,955.6192624,sd
39:25.2,306.0419312,-0.580444336,0.073852539,-0.120117188,0.597325676,955.6772854,sd
39:25.3,306.061554,-0.580444336,0.073852539,-0.120117188,0.597325676,955.6772854,sd
39:25.3,306.0811462,-0.580444336,0.073852539,-0.120117188,0.597325676,955.6772854,sd
39:25.3,306.1041565,-0.549682617,0.138061523,-0.038330078,0.568050314,955.6772854,sd
39:25.3,306.1238708,-0.549682617,0.138061523,-0.038330078,0.568050314,955.6772854,sd
39:25.3,306.1435242,-0.549682617,0.138061523,-0.038330078,0.568050314,955.6772854,sd
39:25.4,306.1632385,-0.549682617,0.138061523,-0.038330078,0.568050314,955.6772854,sd
39:25.4,306.1882324,-0.953369141,0.291015625,0.026977539,0.997161271,955.6772854,sd
39:25.4,306.2079468,-0.953369141,0.291015625,0.026977539,0.997161271,955.5670727,sd
39:25.4,306.2277222,-0.953369141,0.291015625,0.026977539,0.997161271,955.5670727,sd
39:25.5,306.247467,-0.953369141,0.291015625,0.026977539,0.997161271,955.5670727,sd
39:25.5,306.2725525,-1.476196289,0.409301758,-0.272949219,1.556015645,955.8423573,sd
39:25.5,306.2923889,-1.476196289,0.409301758,-0.272949219,1.556015645,955.8423573,sd
39:25.5,306.3122559,-1.476196289,0.409301758,-0.272949219,1.556015645,955.8423573,sd
39:25.5,306.3323975,-1.476196289,0.409301758,-0.272949219,1.556015645,955.8423573,sd
39:25.6,306.355835,-1.467773438,0.293579102,-0.503540039,1.579272023,955.8423573,sd
39:25.6,306.3757935,-1.467773438,0.293579102,-0.503540039,1.579272023,955.8423573,sd
39:25.6,306.3957214,-1.467773438,0.293579102,-0.503540039,1.579272023,955.8423573,sd
39:25.6,306.4209595,-1.108398438,0.247924805,-0.408935547,1.207162825,955.8423573,sd
39:25.6,306.440979,-1.108398438,0.247924805,-0.408935547,1.207162825,955.8429579,sd
39:25.7,306.4609985,-1.108398438,0.247924805,-0.408935547,1.207162825,955.8429579,sd
39:25.7,306.4810791,-1.108398438,0.247924805,-0.408935547,1.207162825,955.8429579,sd
39:25.7,306.5064392,-0.668701172,0.345458984,-0.362670898,0.8354839,955.8429579,sd
39:25.7,306.5265503,-0.668701172,0.345458984,-0.362670898,0.8354839,955.5352721,sd
39:25.8,306.5467224,-0.668701172,0.345458984,-0.362670898,0.8354839,955.5352721,sd
39:25.8,306.5668945,-0.668701172,0.345458984,-0.362670898,0.8354839,955.5352721,sd
39:25.8,306.5905457,-0.405395508,0.310668945,-0.29309082,0.588865808,955.5352721,sd
39:25.8,306.6107483,-0.405395508,0.310668945,-0.29309082,0.588865808,955.5352721,sd
39:25.8,306.6309509,-0.405395508,0.310668945,-0.29309082,0.588865808,955.5352721,sd
39:25.9,306.6512451,-0.405395508,0.310668945,-0.29309082,0.588865808,955.5352721,sd
39:25.9,306.6768494,-0.691162109,0.31628418,-0.223144531,0.792170579,955.6334639,sd
39:25.9,306.6971741,-0.691162109,0.31628418,-0.223144531,0.792170579,955.6334639,sd
39:25.9,306.7179565,-0.691162109,0.31628418,-0.223144531,0.792170579,955.6334639,sd
39:25.9,306.7435303,-1.326904297,0.317871094,-0.056152344,1.365602479,955.6334639,sd
39:26.0,306.7639771,-1.326904297,0.317871094,-0.056152344,1.365602479,955.907748,sd
39:26.0,306.7843323,-1.326904297,0.317871094,-0.056152344,1.365602479,955.907748,sd
39:26.0,306.8048096,-1.326904297,0.317871094,-0.056152344,1.365602479,955.907748,sd
39:26.0,306.8287048,-1.675415039,0.195678711,-0.086547852,1.689022274,955.907748,sd
39:26.1,306.8492432,-1.675415039,0.195678711,-0.086547852,1.689022274,955.907748,sd
39:26.1,306.869812,-1.675415039,0.195678711,-0.086547852,1.689022274,955.907748,sd
39:26.1,306.8903809,-1.675415039,0.195678711,-0.086547852,1.689022274,955.907748,sd
39:26.1,306.9162903,-1.477172852,0.149047852,-0.23840332,1.503692468,955.6902412,sd
39:26.1,306.9368286,-1.477172852,0.149047852,-0.23840332,1.503692468,955.6902412,sd
39:26.2,306.9573975,-1.477172852,0.149047852,-0.23840332,1.503692468,955.6902412,sd
39:26.2,306.9833069,-1.00012207,0.106567383,-0.236206055,1.033147648,955.6902412,sd
39:26.2,307.0039063,-1.00012207,0.106567383,-0.236206055,1.033147648,955.6653457,sd
39:26.2,307.0245361,-1.00012207,0.106567383,-0.236206055,1.033147648,955.6653457,sd
39:26.2,307.0451965,-1.00012207,0.106567383,-0.236206055,1.033147648,955.6653457,sd
39:26.3,307.0693054,-0.616210938,-0.072753906,-0.229003906,0.661401421,955.6653457,sd
39:26.3,307.0900879,-0.616210938,-0.072753906,-0.229003906,0.661401421,955.6653457,sd
39:26.3,307.1111145,-0.616210938,-0.072753906,-0.229003906,0.661401421,955.6653457,sd
39:26.3,307.131897,-0.616210938,-0.072753906,-0.229003906,0.661401421,955.6653457,sd
39:26.4,307.157959,-0.411132813,-0.171020508,-0.1171875,0.460446646,955.6174767,sd
39:26.4,307.1786804,-0.411132813,-0.171020508,-0.1171875,0.460446646,955.6174767,sd
39:26.4,307.1994629,-0.411132813,-0.171020508,-0.1171875,0.460446646,955.6174767,sd
39:26.4,307.2232361,-0.431152344,-0.139770508,0.027709961,0.454088075,955.6174767,sd
39:26.4,307.2441406,-0.431152344,-0.139770508,0.027709961,0.454088075,955.6174767,sd
39:26.5,307.2650146,-0.431152344,-0.139770508,0.027709961,0.454088075,955.6174767,sd
39:26.5,307.2859192,-0.431152344,-0.139770508,0.027709961,0.454088075,955.6174767,sd
39:26.5,307.3121948,-1.223266602,0.456420898,-0.135131836,1.312616406,955.7452445,sd
39:26.5,307.3331909,-1.223266602,0.456420898,-0.135131836,1.312616406,955.7452445,sd
39:26.6,307.354248,-1.223266602,0.456420898,-0.135131836,1.312616406,955.7452445,sd
39:26.6,307.3805542,-2.001342773,0.716796875,-0.196411133,2.134888285,955.7452445,sd
39:26.6,307.4015808,-2.001342773,0.716796875,-0.196411133,2.134888285,956.2418498,sd
39:26.6,307.4226685,-2.001342773,0.716796875,-0.196411133,2.134888285,956.2418498,sd
39:26.6,307.4437561,-2.001342773,0.716796875,-0.196411133,2.134888285,956.2418498,sd
39:26.7,307.4686584,-1.741821289,0.334838867,-0.115600586,1.777476291,956.2418498,sd
39:26.7,307.4898071,-1.741821289,0.334838867,-0.115600586,1.777476291,956.2418498,sd
39:26.7,307.5109863,-1.741821289,0.334838867,-0.115600586,1.777476291,956.2418498,sd
39:26.7,307.5322266,-1.741821289,0.334838867,-0.115600586,1.777476291,956.2418498,sd
39:26.8,307.5587158,-1.174682617,0.278564453,-0.259277344,1.2347883,955.8439506,sd
39:26.8,307.5800171,-1.174682617,0.278564453,-0.259277344,1.2347883,955.8439506,sd
39:26.8,307.6012573,-1.174682617,0.278564453,-0.259277344,1.2347883,955.8439506,sd
39:26.8,307.6278381,-0.777832031,0.354492188,-0.333496094,0.917554916,955.8439506,sd
39:26.9,307.6491699,-0.777832031,0.354492188,-0.333496094,0.917554916,955.6654233,sd
39:26.9,307.6704712,-0.777832031,0.354492188,-0.333496094,0.917554916,955.6654233,sd
39:26.9,307.691864,-0.777832031,0.354492188,-0.333496094,0.917554916,955.6654233,sd
39:26.9,307.7166443,-0.713623047,0.368041992,-0.341064453,0.87237476,955.6654233,sd
39:26.9,307.7380066,-0.713623047,0.368041992,-0.341064453,0.87237476,955.6654233,sd
39:27.0,307.7594604,-0.713623047,0.368041992,-0.341064453,0.87237476,955.6654233,sd
39:27.0,307.7861938,-1.215332031,0.35144043,-0.27331543,1.294312036,955.6654233,sd
39:27.0,307.8077393,-1.215332031,0.35144043,-0.27331543,1.294312036,955.8449386,sd
39:27.0,307.8292542,-1.215332031,0.35144043,-0.27331543,1.294312036,955.8449386,sd
39:27.1,307.8509216,-1.215332031,0.35144043,-0.27331543,1.294312036,955.8449386,sd
39:27.1,307.8781433,-1.500976563,0.10559082,-0.166992188,1.51392419,955.678871,sd
39:27.1,307.8997192,-1.500976563,0.10559082,-0.166992188,1.51392419,955.678871,sd
39:27.1,307.9213257,-1.500976563,0.10559082,-0.166992188,1.51392419,955.678871,sd
39:27.2,307.9463196,-1.425170898,0.047607422,-0.104980469,1.429824974,955.678871,sd
39:27.2,307.967926,-1.425170898,0.047607422,-0.104980469,1.429824974,955.678871,sd
39:27.2,307.989624,-1.425170898,0.047607422,-0.104980469,1.429824974,955.678871,sd
39:27.2,308.011261,-1.425170898,0.047607422,-0.104980469,1.429824974,955.678871,sd
39:27.2,308.0383301,-1.173950195,0.080078125,-0.018676758,1.176826405,955.6292777,sd
39:27.3,308.059967,-1.173950195,0.080078125,-0.018676758,1.176826405,955.6292777,sd
